Country Name,Series Name,2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2018 [YR2018]
Argentina,"LLECE: Mean performance on the reading scale for 6th grade students, male",..,..,..,..,..,499.7,..,..,..,..
Argentina,"LLECE: Mean performance on the reading scale for 6th grade students, total",..,..,..,..,..,508.58,..,..,..,..
Argentina,"LLECE: Mean performance on the science scale for 6th grade students, female",..,..,..,..,..,505.23,..,..,..,..
Argentina,"LLECE: Mean performance on the science scale for 6th grade students, male",..,..,..,..,..,497.25,..,..,..,..
Argentina,"LLECE: Mean performance on the science scale for 6th grade students, total",..,..,..,..,..,501.31,..,..,..,..
Argentina,PISA: 15-year-olds by mathematics proficiency level (%). Below Level 1,..,37.17619595,..,..,34.87942213,..,..,26.64435744,..,40.47334192
Argentina,PISA: 15-year-olds by mathematics proficiency level (%). Level 1,..,26.37837999,..,..,31.60550899,..,..,29.41002756,..,28.49377715
Argentina,PISA: 15-year-olds by mathematics proficiency level (%). Level 2,..,20.77696164,..,..,22.19027106,..,..,25.97602185,..,19.61868012
Argentina,PISA: 15-year-olds by mathematics proficiency level (%). Level 3,..,10.88581536,..,..,9.249216269,..,..,12.96499221,..,8.819987691
Argentina,PISA: 15-year-olds by mathematics proficiency level (%). Level 4,..,3.923606343,..,..,1.802697722,..,..,4.185274852,..,2.256564214
Argentina,PISA: 15-year-olds by mathematics proficiency level (%). Level 5,..,0.793430705,..,..,0.266476191,..,..,0.747239223,..,0.32754306
Argentina,PISA: 15-year-olds by mathematics proficiency level (%). Level 6,..,0.065610014,..,..,0.006407639,..,..,0.072086873,..,0.010105846
Argentina,PISA: 15-year-olds by reading proficiency level (%). Below Level 1C,..,4,..,..,2,..,..,0,..,1
Argentina,PISA: 15-year-olds by reading proficiency level (%). Level 1A,..,25,..,..,28,..,..,26,..,27
Argentina,PISA: 15-year-olds by reading proficiency level (%). Level 1B,..,16,..,..,18,..,..,13,..,17
Argentina,PISA: 15-year-olds by reading proficiency level (%). Level 1C,..,7,..,..,6,..,..,3,..,7
Argentina,PISA: 15-year-olds by reading proficiency level (%). Level 2,..,25,..,..,27,..,..,31,..,26
Argentina,PISA: 15-year-olds by reading proficiency level (%). Level 3,..,16,..,..,15,..,..,20,..,16
Argentina,PISA: 15-year-olds by reading proficiency level (%). Level 4,..,6,..,..,4,..,..,6,..,5
Argentina,PISA: 15-year-olds by reading proficiency level (%). Level 5,..,1,..,..,0,..,..,1,..,1
Argentina,PISA: 15-year-olds by reading proficiency level (%). Level 6,..,0,..,..,0,..,..,0,..,0
Argentina,PISA: 15-year-olds by science proficiency level (%). Below Level 1B,..,..,..,..,..,..,..,1.381545876,..,4.886975993
Argentina,PISA: 15-year-olds by science proficiency level (%). Level 1A,..,27.21309183,..,..,31.03921823,..,..,28.21634816,..,30.38874215
Argentina,PISA: 15-year-olds by science proficiency level (%). Level 1B,..,..,..,..,..,..,..,10.13640662,..,18.21443182
Argentina,PISA: 15-year-olds by science proficiency level (%). Level 2,..,26.70084495,..,..,31.10196618,..,..,34.17112928,..,26.97182386
Argentina,PISA: 15-year-olds by science proficiency level (%). Level 3,..,15.40821677,..,..,14.78936644,..,..,20.10949965,..,14.99099205
Argentina,PISA: 15-year-olds by science proficiency level (%). Level 4,..,4.828386744,..,..,3.004994854,..,..,5.276553896,..,4.056268454
Argentina,PISA: 15-year-olds by science proficiency level (%). Level 5,..,0.616793228,..,..,0.238692056,..,..,0.681551133,..,0.476613328
Argentina,PISA: 15-year-olds by science proficiency level (%). Level 6,..,0.034701352,..,..,0.00292851,..,..,0.026965381,..,0.01415235
Argentina,PISA: Distribution of Mathematics Scores: 10th Percentile Score,..,270.8443683,..,..,291.93798,..,..,306.4602,..,272.1274
Argentina,PISA: Distribution of Mathematics Scores: 25th Percentile Score,..,327.2238666,..,..,336.52436,..,..,353.5564,..,321.547
Argentina,PISA: Distribution of Mathematics Scores: 50th Percentile Score,..,388.0681283,..,..,388.4317099,..,..,407.4132,..,378.2738
Argentina,PISA: Distribution of Mathematics Scores: 5th Percentile Score,..,230.884873,..,..,264.02088,..,..,279.6352,..,243.3273
Argentina,PISA: Distribution of Mathematics Scores: 75th Percentile Score,..,450.6543075,..,..,440.38792,..,..,462.9824,..,436.2306
Argentina,PISA: Distribution of Mathematics Scores: 90th Percentile Score,..,509.0590435,..,..,487.87194,..,..,513.828,..,489.007
Argentina,PISA: Distribution of Mathematics Scores: 95th Percentile Score,..,542.6468297,..,..,514.09096,..,..,544.7682,..,520.488
Argentina,PISA: Distribution of Reading Scores: 10th Percentile Score,..,256.5383203,..,..,273.77278,..,..,308.8581,..,274.0897
Argentina,PISA: Distribution of Reading Scores: 25th Percentile Score,..,329.2268497,..,..,332.43318,..,..,364.2192,..,333.4561
Argentina,PISA: Distribution of Reading Scores: 50th Percentile Score,..,398.26088,..,..,395.9791227,..,..,427.6997,..,402.06915
Argentina,PISA: Distribution of Reading Scores: 5th Percentile Score,..,208.914252,..,..,233.1645,..,..,277.3396,..,239.7714
Argentina,PISA: Distribution of Reading Scores: 75th Percentile Score,..,473.1709326,..,..,462.37352,..,..,486.8488,..,470.8539
Argentina,PISA: Distribution of Reading Scores: 90th Percentile Score,..,534.5599891,..,..,516.38458,..,..,538.4891,..,529.3057
Argentina,PISA: Distribution of Reading Scores: 95th Percentile Score,..,568.4040902,..,..,548.58064,..,..,569.1042,..,560.9736
Argentina,PISA: Distribution of Science Scores: 10th Percentile Score,..,270.7571802,..,..,297.42634,..,..,328.9245,..,291.0459
Argentina,PISA: Distribution of Science Scores: 25th Percentile Score,..,334.2006819,..,..,350.26108,..,..,375.9618,..,340.0319
Argentina,PISA: Distribution of Science Scores: 50th Percentile Score,..,400.8385202,..,..,405.632005,..,..,431.4276,..,401.1643
Argentina,PISA: Distribution of Science Scores: 5th Percentile Score,..,227.8627378,..,..,261.5069,..,..,302.996,..,261.4257
Argentina,PISA: Distribution of Science Scores: 75th Percentile Score,..,471.4658709,..,..,464.32302,..,..,486.6388,..,466.3725
Argentina,PISA: Distribution of Science Scores: 90th Percentile Score,..,530.4177546,..,..,513.37186,..,..,536.327,..,523.0053
Argentina,PISA: Distribution of Science Scores: 95th Percentile Score,..,563.7635211,..,..,542.5028,..,..,566.6393,..,554.989
Argentina,PISA: Female 15-year-olds by mathematics proficiency level (%). Below Level 1,..,39.12101898,..,..,37.76292999,..,..,29.56120653,..,43.55322864
Argentina,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 1,..,26.47644155,..,..,31.96184649,..,..,30.33111056,..,29.23310588
Argentina,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 2,..,20.57647197,..,..,20.62777271,..,..,25.5084038,..,18.34585536
Argentina,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 3,..,10.34005594,..,..,8.304093427,..,..,11.18462647,..,7.23532045
Argentina,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 4,..,2.839244861,..,..,1.219108727,..,..,3.046912396,..,1.47718228
Argentina,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 5,..,0.579797772,..,..,0.124248652,..,..,0.344993346,..,0.153196423
Argentina,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 6,..,0,..,..,0,..,..,0.022746888,..,0.002110958
Argentina,PISA: Female 15-year-olds by reading proficiency level (%). Below Level 1C,..,1,..,..,1,..,..,0,..,0
Argentina,PISA: Female 15-year-olds by reading proficiency level (%). Level 1A,..,13,..,..,14,..,..,13,..,14
Argentina,PISA: Female 15-year-olds by reading proficiency level (%). Level 1B,..,7,..,..,7,..,..,6,..,8
Argentina,PISA: Female 15-year-olds by reading proficiency level (%). Level 1C,..,3,..,..,2,..,..,1,..,3
Argentina,PISA: Female 15-year-olds by reading proficiency level (%). Level 2,..,15,..,..,16,..,..,17,..,13
Argentina,PISA: Female 15-year-olds by reading proficiency level (%). Level 3,..,10,..,..,9,..,..,11,..,9
Argentina,PISA: Female 15-year-olds by reading proficiency level (%). Level 4,..,4,..,..,3,..,..,4,..,3
Argentina,PISA: Female 15-year-olds by reading proficiency level (%). Level 5,..,1,..,..,0,..,..,1,..,0
Argentina,PISA: Female 15-year-olds by reading proficiency level (%). Level 6,..,0,..,..,0,..,..,0,..,0
Argentina,PISA: Female 15-year-olds by science proficiency level (%). Below Level 1B,..,..,..,..,..,..,..,1.614546966,..,5.317386583
Argentina,PISA: Female 15-year-olds by science proficiency level (%). Level 1A,..,27.88791275,..,..,30.67597952,..,..,29.89886689,..,31.01928807
Argentina,PISA: Female 15-year-olds by science proficiency level (%). Level 1B,..,..,..,..,..,..,..,11.26126424,..,19.18972785
Argentina,PISA: Female 15-year-olds by science proficiency level (%). Level 2,..,27.94380487,..,..,31.17400931,..,..,34.48679519,..,26.476755
Argentina,PISA: Female 15-year-olds by science proficiency level (%). Level 3,..,15.74409779,..,..,16.09704133,..,..,18.13334463,..,14.29713204
Argentina,PISA: Female 15-year-olds by science proficiency level (%). Level 4,..,4.403000882,..,..,3.03179272,..,..,4.20756372,..,3.37322368
Argentina,PISA: Female 15-year-olds by science proficiency level (%). Level 5,..,0.555318586,..,..,0.208424222,..,..,0.381027896,..,0.313813473
Argentina,PISA: Female 15-year-olds by science proficiency level (%). Level 6,..,0.058694367,..,..,0.003618381,..,..,0.016590464,..,0.012673304
Argentina,PISA: Male 15-year-olds by mathematics proficiency level (%). Below Level 1,..,34.92136782,..,..,31.82551199,..,..,23.46780948,..,37.30432609
Argentina,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 1,..,26.26468741,..,..,31.22811355,..,..,28.40693681,..,27.73305291
Argentina,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 2,..,21.00940939,..,..,23.84510599,..,..,26.48527382,..,20.92833926
Argentina,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 3,..,11.51856892,..,..,10.2501916,..,..,14.9038711,..,10.45051376
Argentina,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 4,..,5.180815214,..,..,2.420774188,..,..,5.42499032,..,3.058500751
Argentina,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 5,..,1.041116761,..,..,0.417108735,..,..,1.185298676,..,0.506935129
Argentina,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 6,..,0.064034493,..,..,0.01319394,..,..,0.125819798,..,0.0183321
Argentina,PISA: Male 15-year-olds by reading proficiency level (%). Below Level 1C,..,2,..,..,2,..,..,0,..,1
Argentina,PISA: Male 15-year-olds by reading proficiency level (%). Level 1A,..,12,..,..,14,..,..,13,..,13
Argentina,PISA: Male 15-year-olds by reading proficiency level (%). Level 1B,..,8,..,..,10,..,..,7,..,9
Argentina,PISA: Male 15-year-olds by reading proficiency level (%). Level 1C,..,5,..,..,4,..,..,2,..,4
Argentina,PISA: Male 15-year-olds by reading proficiency level (%). Level 2,..,11,..,..,12,..,..,14,..,12
Argentina,PISA: Male 15-year-olds by reading proficiency level (%). Level 3,..,6,..,..,6,..,..,9,..,7
Argentina,PISA: Male 15-year-olds by reading proficiency level (%). Level 4,..,2,..,..,1,..,..,3,..,2
Argentina,PISA: Male 15-year-olds by reading proficiency level (%). Level 5,..,0,..,..,0,..,..,0,..,0
Argentina,PISA: Male 15-year-olds by reading proficiency level (%). Level 6,..,0,..,..,0,..,..,0,..,0
Argentina,PISA: Male 15-year-olds by science proficiency level (%). Below Level 1B,..,..,..,..,..,..,..,1.127799757,..,4.444109712
Argentina,PISA: Male 15-year-olds by science proficiency level (%). Level 1A,..,26.43070435,..,..,31.42392271,..,..,26.38402799,..,29.7399488
Argentina,PISA: Male 15-year-olds by science proficiency level (%). Level 1B,..,..,..,..,..,..,..,8.91139838,..,17.21091162
Argentina,PISA: Male 15-year-olds by science proficiency level (%). Level 2,..,25.25975703,..,..,31.02566562,..,..,33.82735837,..,27.48121956
Argentina,PISA: Male 15-year-olds by science proficiency level (%). Level 3,..,15.01879626,..,..,13.40441387,..,..,22.26159973,..,15.70493173
Argentina,PISA: Male 15-year-olds by science proficiency level (%). Level 4,..,5.32157918,..,..,2.976613354,..,..,6.44072059,..,4.759079922
Argentina,PISA: Male 15-year-olds by science proficiency level (%). Level 5,..,0.688066936,..,..,0.270748581,..,..,1.008831168,..,0.644124462
Argentina,PISA: Male 15-year-olds by science proficiency level (%). Level 6,..,0,..,..,0.00219787,..,..,0.038264019,..,0.015674198
Argentina,PISA: Mean performance on the mathematics scale,..,388.0681283,..,..,388.4317099,..,..,409.0333,..,379.4538166
Argentina,PISA: Mean performance on the mathematics scale. Female,..,383.2348365,..,..,381.703703,..,..,400.4431161,..,371.8483684
Argentina,PISA: Mean performance on the mathematics scale. Male,..,393.6718476,..,..,395.5573116,..,..,418.3883609,..,387.2793596
Argentina,PISA: Mean performance on the reading scale,..,398.26088,..,..,395.9791227,..,..,425.3031,..,401.5031088
Argentina,PISA: Mean performance on the reading scale. Female,..,415.1782499,..,..,414.2515136,..,..,432.9580796,..,409.4140809
Argentina,PISA: Mean performance on the reading scale. Male,..,378.6468787,..,..,376.6269161,..,..,416.9666072,..,393.3632004
Argentina,PISA: Mean performance on the science scale,..,400.8385202,..,..,405.632005,..,..,432.2262,..,404.0714448
Argentina,PISA: Mean performance on the science scale. Female,..,404.43622,..,..,408.8887601,..,..,424.9943513,..,399.2310102
Argentina,PISA: Mean performance on the science scale. Male,..,396.6673465,..,..,402.1827904,..,..,440.1020297,..,409.0519572
Armenia,TIMSS: Distribution of 4th Grade Mathematics Scores: 10th Percentile Score,..,..,..,336.3691833,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 4th Grade Mathematics Scores: 25th Percentile Score,..,..,..,390.1553101,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 4th Grade Mathematics Scores: 50th Percentile Score,..,..,..,453.5826355,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 4th Grade Mathematics Scores: 5th Percentile Score,..,..,..,305,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 4th Grade Mathematics Scores: 75th Percentile Score,..,..,..,515.9082153,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 4th Grade Mathematics Scores: 90th Percentile Score,..,..,..,566.686499,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 4th Grade Mathematics Scores: 95th Percentile Score,..,..,..,595,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 4th Grade Science Scores: 10th Percentile Score,..,..,..,300.1894592,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 4th Grade Science Scores: 25th Percentile Score,..,..,..,355.1183411,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 4th Grade Science Scores: 50th Percentile Score,..,..,..,418.7644287,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 4th Grade Science Scores: 5th Percentile Score,..,..,..,270,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 4th Grade Science Scores: 75th Percentile Score,..,..,..,477.4344971,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 4th Grade Science Scores: 90th Percentile Score,..,..,..,529.0043945,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 4th Grade Science Scores: 95th Percentile Score,..,..,..,559,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 8th Grade Mathematics Scores: 10th Percentile Score,..,..,..,344.0642151,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 8th Grade Mathematics Scores: 25th Percentile Score,..,..,..,404.7380615,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 8th Grade Mathematics Scores: 50th Percentile Score,..,..,..,472.6858459,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 8th Grade Mathematics Scores: 5th Percentile Score,..,..,..,310,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 8th Grade Mathematics Scores: 75th Percentile Score,..,..,..,530.5993774,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 8th Grade Mathematics Scores: 90th Percentile Score,..,..,..,577.6249268,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 8th Grade Mathematics Scores: 95th Percentile Score,..,..,..,608,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 8th Grade Science Scores: 10th Percentile Score,..,..,..,308.8588379,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 8th Grade Science Scores: 25th Percentile Score,..,..,..,372.9425842,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 8th Grade Science Scores: 50th Percentile Score,..,..,..,440.7102783,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 8th Grade Science Scores: 5th Percentile Score,..,..,..,273,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 8th Grade Science Scores: 75th Percentile Score,..,..,..,505.8355713,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 8th Grade Science Scores: 90th Percentile Score,..,..,..,556.5605957,..,..,..,..,..,..
Armenia,TIMSS: Distribution of 8th Grade Science Scores: 95th Percentile Score,..,..,..,585,..,..,..,..,..,..
Armenia,TIMSS: Eighth grade students reaching the advanced international benchmark of mathematics achievement (%),..,..,..,3.226338215,..,..,..,..,..,..
Armenia,TIMSS: Eighth grade students reaching the advanced international benchmark of science achievement (%),..,..,..,1.460398159,..,..,..,..,..,..
